time_block,TPR,game_state
15-30,0.4742519104626034,level
15-30,0.4179894623898438,level
15-30,0.3745531338739116,level
15-30,0.2865588504282643,level
15-30,0.3277990727456324,level
15-30,0.3716183795883601,level
15-30,0.4466071311538911,level
15-30,0.3077467237418322,level
15-30,0.3990538341401812,level
15-30,0.3289740371546319,level
15-30,0.3466463038938014,level
15-30,0.3301093901875017,level
15-30,0.3439671565691357,level
15-30,0.3095755500646601,level
15-30,0.3276685642127305,level
15-30,0.3716091277171481,level
15-30,0.3548707823158332,level
15-30,0.3777313337353619,level
15-30,0.370631293480832,level
15-30,0.3691208604028442,level
15-30,0.3560085350659118,level
15-30,0.3639181260787789,level
15-30,0.363023345992954,level
15-30,0.34147632875007,level
15-30,0.3209721269488705,level
15-30,0.3524800108859269,level
15-30,0.3395516870135371,level
15-30,0.3596549852025135,level
15-30,0.325242090629391,level
15-30,0.3784082956545092,level
15-30,0.4218602485544938,level
15-30,0.4887869862260934,level
15-30,0.4872639823938476,level
15-30,0.5102795940856399,level
15-30,0.3310774323152573,level
15-30,0.350103112234315,level
15-30,0.3354397117228483,level
15-30,0.509616027692136,level
15-30,0.2758454724543007,level
15-30,0.2437188270142389,level
15-30,0.1932215890015447,level
15-30,0.277742848335132,level
15-30,0.3583540959618947,level
15-30,0.2177715034332473,level
15-30,0.2837629191747119,level
15-30,0.3975235799286403,level
15-30,0.323421862044923,level
15-30,0.3332314492018182,level
15-30,0.4174059373132614,level
15-30,0.3391899122831397,level
15-30,0.3047463070480581,level
15-30,0.324418402923288,level
15-30,0.3366254543731867,level
15-30,0.328373649773469,level
15-30,0.3302155972795966,level
15-30,0.3220286483242046,level
15-30,0.3328366989421164,level
15-30,0.3351517730780755,level
15-30,0.356794482428538,level
15-30,0.3908811782921985,level
15-30,0.2410438197432841,level
15-30,0.3607193505064355,level
15-30,0.5033089195582119,level
15-30,0.3180987242356684,level
15-30,0.3886510979152195,level
15-30,0.4540425425517841,level
15-30,0.3564538869530955,level
15-30,0.4081546260858508,level
15-30,0.3812576973619555,level
15-30,0.4084064202608307,level
15-30,0.3158486208313654,level
15-30,0.3679543380774289,level
15-30,0.4161886848795148,level
15-30,0.5606993872601466,level
15-30,0.4659418546164912,level
15-30,0.5007531750060268,level
15-30,0.5851759120599778,level
15-30,0.8109674960917532,level
15-30,0.820778531697358,level
15-30,0.522241641708442,level
15-30,0.8513645284092408,level
15-30,0.5857127947793855,level
15-30,0.6722396252059855,level
15-30,0.6746889051756657,level
15-30,0.67766219368622,level
15-30,0.6234570852833847,level
15-30,0.8997834764197816,level
15-30,0.8694195574516876,level
15-30,0.5886967091582231,level
15-30,0.5461582513111917,level
15-30,0.3905112684463587,level
15-30,0.4277271075515597,level
15-30,0.3663397444914283,level
15-30,0.3309409812617926,level
15-30,0.5161495828611948,level
15-30,0.5070799887558993,level
15-30,0.2681043817013501,level
15-30,0.5136917073647649,level
15-30,0.5558054700414828,level
15-30,0.5241553460425785,level
15-30,0.5707825276793963,level
15-30,0.2861459957740202,level
15-30,0.2711969575132423,level
15-30,0.2635507573505152,level
15-30,0.2683171868348648,level
15-30,0.2763411522374596,level
15-30,0.2927879177403235,level
15-30,0.2960399225648228,level
15-30,0.2603004159287644,level
15-30,0.4932969245535848,level
15-30,0.4887689925706112,level
15-30,0.5170751599437304,level
15-30,0.5084231688107752,level
15-30,0.3054534598231984,level
15-30,0.3125760887801817,level
15-30,0.5347461622674694,level
15-30,0.5331639988874758,level
15-30,0.5452417201083416,level
15-30,0.5398763925864325,level
15-30,0.5267988939488923,level
15-30,0.304208548879171,level
15-30,0.3583453205792442,level
15-30,0.5643433957613616,level
15-30,0.61798807732945,level
15-30,0.583170008043606,level
15-30,0.56341988516857,level
15-30,0.5600516054025275,level
15-30,0.5460023376236292,level
15-30,0.5428359155931517,level
15-30,0.3617533810752769,level
15-30,0.5747667373568996,level
15-30,0.5593928586041311,level
15-30,0.5390146985384071,level
15-30,0.5453509368695525,level
15-30,0.5774969758673207,level
15-30,0.5715435794617771,level
15-30,0.5887017119236928,level
15-30,0.5835269809265675,level
15-30,0.5912864006180721,level
15-30,0.5522070981675045,level
15-30,0.5710085633293094,level
15-30,0.56427498193854,level
15-30,0.5925275842904858,level
15-30,0.5878350154267367,level
15-30,0.5929276052243831,level
15-30,0.5681750089481458,level
15-30,0.5728331731722645,level
15-30,0.5439424657805715,level
15-30,0.5703481468968075,level
15-30,0.5533387198085805,level
15-30,0.5447467171777978,level
15-30,0.5514378596735009,level
15-30,0.3676862255806928,level
15-30,0.3889989874191938,level
15-30,0.4545747393995726,level
15-30,0.4217385469275277,level
15-30,0.3878846036218509,level
15-30,0.3148995297201357,level
15-30,0.2900904319414302,level
15-30,0.380433169331338,level
15-30,0.3225770832696101,level
15-30,0.325134215261891,level
15-30,0.2864365987896973,level
15-30,0.2960173479699142,level
15-30,0.3206568288074454,level
15-30,0.2854046954627276,level
15-30,0.2556166973972472,level
15-30,0.3080927441869706,level
15-30,0.4091808961424019,level
15-30,0.3158676973750445,level
15-30,0.2908865431876501,level
15-30,0.5088086913958783,level
15-30,0.5758105467343939,level
15-30,0.465032452029227,level
15-30,0.337563488597894,level
15-30,0.31675228189749,level
15-30,0.5751917486005685,level
15-30,0.4629425053567838,level
15-30,0.5824618086662248,level
15-30,0.2948965949055999,level
15-30,0.2517010301865366,level
15-30,0.2253853761881327,level
15-30,0.227392365279745,level
15-30,0.2897867203594715,level
15-30,0.3095649807491089,level
15-30,0.493691672697245,level
15-30,0.5993763640189709,level
15-30,0.5813660525802714,level
15-30,0.6247075000344569,level
15-30,0.5355047272850567,level
15-30,0.4747117421729864,level
15-30,0.3451416014406618,level
15-30,0.3360717518236769,level
15-30,0.2227465864746185,level
15-30,0.2418411757558011,level
15-30,0.2553947615812618,level
15-30,0.2826319131525132,level
15-30,0.3044631519779263,level
15-30,0.3416637506319028,level
15-30,0.3290761662564289,level
15-30,0.3941603034581095,level
15-30,0.39280348314658,level
15-30,0.5263334339545123,level
15-30,0.4280597283347448,level
15-30,0.3565725683245713,level
15-30,0.3122905113958208,level
15-30,0.3033832472452556,level
15-30,0.3274034151065197,level
15-30,0.3767689883487515,level
15-30,0.4126611735110452,level
15-30,0.3780150614036821,level
15-30,0.381127753748701,level
15-30,0.3099219205405919,level
15-30,0.3134445884407494,level
15-30,0.3031060394147556,level
15-30,0.4797949400104665,level
15-30,0.5209950810775446,level
15-30,0.5326416973998607,level
15-30,0.5035977082059913,level
15-30,0.2718504801713894,level
15-30,0.219315610628551,level
15-30,0.2262178239701202,level
15-30,0.2037022549733812,level
15-30,0.3700577246208305,level
15-30,0.5858611888513093,level
15-30,0.4660690394655257,level
15-30,0.6094375074274815,level
15-30,0.4751349994543121,level
15-30,0.2906733244780814,level
15-30,0.4530747306170098,level
15-30,0.5296894838620463,level
15-30,0.2942313215691721,level
15-30,0.3700972441297713,level
15-30,0.3107832115314005,level
15-30,0.379201672374244,level
15-30,0.3770303870206349,level
15-30,0.3110377476228372,level
15-30,0.4247788452863091,level
15-30,0.2999820735828267,level
15-30,0.3309513350012046,level
15-30,0.3463041944353798,level
15-30,0.2330403939556107,level
15-30,0.2725606707109715,level
15-30,0.2739124830559356,level
15-30,0.2369459339284733,level
15-30,0.3051095183925161,level
15-30,0.2332564909240672,level
15-30,0.2456461288910099,level
15-30,0.3365924254944341,level
15-30,0.4140964167091489,level
15-30,0.4690239499708075,level
15-30,0.6250894158410928,level
15-30,0.4037995952960181,level
15-30,0.3571606156112656,level
15-30,0.3412797768017604,level
15-30,0.3269324659205797,level
15-30,0.3103984534706646,level
15-30,0.3109736914669808,level
15-30,0.300863588633358,level
15-30,0.2803048217473576,level
15-30,0.2763979085951316,level
15-30,0.2664199400851516,level
15-30,0.4249245205167425,level
15-30,0.5025323159378364,level
15-30,0.3508313200191527,level
15-30,0.2979405123998718,level
15-30,0.3069844662600556,level
15-30,0.2896261562809883,level
15-30,0.2977853936263602,level
15-30,0.3315669535502046,level
15-30,0.3655599986057022,level
15-30,0.4310370566455588,level
15-30,0.3661636674997577,level
15-30,0.3735158855272074,level
15-30,0.4402319822418071,level
15-30,0.4067588137665542,level
15-30,0.5460259146427984,level
15-30,0.4308548209159827,level
15-30,0.399385114665361,level
15-30,0.3876956116767602,level
15-30,0.3823215834847458,level
15-30,0.3881950568893226,level
15-30,0.3907680108561067,level
15-30,0.4564489811083334,level
15-30,0.339891670813554,level
15-30,0.5263660394959183,level
15-30,0.4777982012673216,level
15-30,0.4964365737727648,level
15-30,0.2314881685380861,level
15-30,0.243818048792424,level
15-30,0.2845571271941551,level
15-30,0.4336489940333161,level
15-30,0.2687673727411276,level
15-30,0.2384543248986248,level
15-30,0.2998574449086352,level
15-30,0.252556752546427,level
15-30,0.2882187719938212,level
15-30,0.3085337116814883,level
15-30,0.2941213737231705,level
15-30,0.3131079010349125,level
15-30,0.346618589364414,level
15-30,0.3455895254060728,level
15-30,0.3534665314051041,level
15-30,0.319419912195109,level
15-30,0.560836833855292,level
15-30,0.3416995590019692,level
15-30,0.3043240130829202,level
15-30,0.296563817499601,level
15-30,0.297857249544947,level
15-30,0.4295222566022669,level
15-30,0.5142585706014776,level
15-30,0.5355169641235394,level
15-30,0.7158403678079114,level
15-30,0.3898560728578086,level
15-30,0.4196685008641994,level
15-30,0.5906838723057695,level
15-30,0.2664807320240194,level
15-30,0.2712894529108477,level
15-30,0.3206092930689914,level
15-30,0.3347077260890317,level
15-30,0.3163365991344821,level
15-30,0.2921581402777476,level
15-30,0.319900975712224,level
15-30,0.2864619285669159,level
15-30,0.2974622283754582,level
15-30,0.4997072533500382,level
15-30,0.4899466607235995,level
15-30,0.378939975515327,level
15-30,0.450818754218441,level
15-30,0.2864138756461949,level
15-30,0.6277437860398015,level
15-30,0.4972858373740634,level
15-30,0.4054801204341086,level
15-30,0.4310263616016099,level
15-30,0.3710115131948973,level
15-30,0.4749402978541631,level
15-30,0.4776585253437979,level
15-30,0.4968136723568981,level
15-30,0.2844013303104117,level
15-30,0.2688904403361845,level
15-30,0.321746866008418,level
15-30,0.3572435916911782,level
15-30,0.3528855652580026,level
15-30,0.3853670231131167,level
30-45,0.5297263033494117,level
30-45,0.4439113159838339,level
30-45,0.5049986391335277,level
30-45,0.4112496585415437,level
30-45,0.3265636253309122,level
30-45,0.3176338604299554,level
30-45,0.2822296385459815,level
30-45,0.2862688119714428,level
30-45,0.4579313003010525,level
30-45,0.4247617401693114,level
30-45,0.467418618737882,level
30-45,0.5008001239396643,level
30-45,0.4335797125581341,level
30-45,0.6957009312713825,level
30-45,0.3812163411458407,level
30-45,0.3846508209975393,level
30-45,0.2977838444307236,level
30-45,0.3481977949441486,level
30-45,0.3804187713329134,level
30-45,0.5118047212213845,level
30-45,0.3058778218885375,level
30-45,0.2873858435237899,level
30-45,0.3966544282415989,level
30-45,0.4412820892122917,level
30-45,0.5511120934571441,level
30-45,0.4677238688579294,level
30-45,0.3587345887695482,level
30-45,0.3268292902776451,level
30-45,0.3108305556563064,level
30-45,0.2922201551718403,level
30-45,0.3099266664056683,level
30-45,0.4333205117371028,level
30-45,0.275749434107509,level
30-45,0.4239686867297684,level
30-45,0.5093416547229355,level
30-45,0.4628208378003128,level
30-45,0.4767664368427886,level
30-45,0.2917660461672026,level
30-45,0.1935763249986981,level
30-45,0.2291807020657169,level
30-45,0.1729224261382342,level
30-45,0.1735465146839269,level
30-45,0.2579339627088617,level
30-45,0.25629038260645,level
30-45,0.3081584863197243,level
30-45,0.3135808673895016,level
30-45,0.344820031187613,level
30-45,0.4402644222680609,level
30-45,0.4226328367211794,level
30-45,0.289647348159578,level
30-45,0.3865876452843355,level
30-45,0.3580095567921746,level
30-45,0.3727079771595825,level
30-45,0.3379017816087521,level
30-45,0.3850157747894042,level
30-45,0.3983125233014134,level
30-45,0.321869759271277,level
30-45,0.2724691235618071,level
30-45,0.30575277821655,level
30-45,0.3778324016998252,level
30-45,0.4157773196843382,level
30-45,0.3881586863267403,level
30-45,0.3689683250843947,level
30-45,0.5497264004251611,level
30-45,0.3548514331728011,level
30-45,0.3649545764827369,level
30-45,0.3936024444660272,level
30-45,0.3290174525755898,level
30-45,0.2963857573583268,level
30-45,0.4917206079835992,level
30-45,0.4821439499649673,level
30-45,0.5410001005055071,level
30-45,0.4785887974164627,level
30-45,0.3798676022923706,level
30-45,0.4668660037802258,level
30-45,0.4258646731111968,level
30-45,0.3398608956708078,level
30-45,0.4255168368749748,level
30-45,0.6824175917238178,level
30-45,0.3648356261727038,level
30-45,0.4270294947982266,level
30-45,0.3130577223140354,level
30-45,0.2773091934098671,level
30-45,0.330408863289916,level
30-45,0.3371792781361175,level
30-45,0.3346432702091579,level
30-45,0.2637629540599929,level
30-45,0.2763650088051327,level
30-45,0.6942845136859466,level
30-45,0.2501625124709774,level
30-45,0.2437824879327685,level
30-45,0.2235391327952182,level
30-45,0.2381486944014402,level
30-45,0.2577231592355554,level
30-45,0.2079877416760865,level
30-45,0.203053704149099,level
30-45,0.2656717824545647,level
30-45,0.3032196836095197,level
30-45,0.3136846594165498,level
30-45,0.306118551079758,level
30-45,0.3214922177824362,level
30-45,0.4581308985781213,level
30-45,0.2912543815240867,level
30-45,0.3601494161753978,level
30-45,0.3923351947137095,level
30-45,0.3177110909044137,level
30-45,0.4830482306191332,level
30-45,0.3201183517236084,level
30-45,0.3039202209619357,level
30-45,0.3640749847017108,level
30-45,0.3990129483920291,level
30-45,0.3381768955199051,level
30-45,0.2661499702812452,level
30-45,0.4061553550552896,level
30-45,0.4411522170070997,level
30-45,0.5142425946773893,level
30-45,0.479662828618723,level
30-45,0.6692793380022615,level
30-45,0.4078545693516816,level
30-45,0.4077856997290003,level
30-45,0.5007646637043471,level
30-45,0.3622009557050378,level
30-45,0.2050107093001276,level
30-45,0.2196241369518175,level
30-45,0.231509368504367,level
30-45,0.2376826316512461,level
30-45,0.2644335409270553,level
30-45,0.3073323373771665,level
30-45,0.3765038036632078,level
30-45,0.4894796579565381,level
30-45,0.6402239575782829,level
30-45,0.471994438776891,level
30-45,0.5083820432990197,level
30-45,0.4462916533177722,level
30-45,0.4256290053601561,level
30-45,0.4391512530219653,level
30-45,0.4794694747583765,level
30-45,0.4955923913145585,level
30-45,0.4771551714920899,level
30-45,0.450890809693921,level
30-45,0.4304080781378026,level
30-45,0.4211887444566198,level
30-45,0.3588243298176192,level
30-45,0.4055242844209729,level
30-45,0.3903526216809023,level
30-45,0.4285741045789735,level
30-45,0.4228357986515812,level
30-45,0.4826987033912065,level
30-45,0.4666471626423057,level
30-45,0.4664071814485839,level
30-45,0.3676243618941849,level
30-45,0.5790375163435049,level
30-45,0.4827536497317952,level
30-45,0.316617183252811,level
30-45,0.3445993171800369,level
30-45,0.305750761916812,level
30-45,0.2551196493369961,level
30-45,0.3205113184222689,level
30-45,0.3421715099763478,level
30-45,0.3352554092538429,level
30-45,0.4239231331593089,level
30-45,0.2695002595007899,level
30-45,0.3240211518605146,level
30-45,0.3553651452945924,level
30-45,0.4867146092444043,level
30-45,0.3704241789460868,level
30-45,0.4363844071864128,level
30-45,0.3495549589863716,level
30-45,0.32613537014285,level
30-45,0.4101611419082026,level
30-45,0.5769666825068628,level
30-45,0.5520768445158832,level
30-45,0.5126157478778276,level
30-45,0.5834392259025982,level
30-45,0.4588288424513207,level
30-45,0.3858247191719841,level
30-45,0.5293732769021052,level
30-45,0.4606305876451603,level
30-45,0.393049917799004,level
30-45,0.3518361997257371,level
30-45,0.6085141853212526,level
30-45,0.6156866966873479,level
30-45,0.5379955687118059,level
30-45,0.5922667355722566,level
30-45,0.5407673804367623,level
30-45,0.6745596697664284,level
30-45,0.601670841647089,level
30-45,0.3441171879538907,level
30-45,0.287181689882407,level
30-45,0.1779667472871766,level
30-45,0.2876070852915383,level
30-45,0.2264303281053727,level
30-45,0.2660162244054155,level
30-45,0.2953627351099498,level
30-45,0.2966377913619709,level
30-45,0.2918301490831307,level
30-45,0.3922294834349975,level
30-45,0.4134422878212335,level
30-45,0.2265117690147806,level
30-45,0.3179321884587419,level
30-45,0.3055672230691184,level
